dataset	specimen_id	region_type	crop_path	source_file	area_fraction	candidate_panel_id	class_counts_json	coverage_gain_ids_json	coverage_gain_n	covered_unit_ids_json	covered_unit_n	crop_reason	final_crop_bbox_xyxy	panel_area_fraction	panel_bbox_xyxy	panel_kind	panel_score	queue_id	queue_rank	queue_stage	reason
new250	BM000974050	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000974050/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000974050/05_final_queue/final_ocr_queue.tsv	0.21344358754641532	P0001	"{""annotation label"": 2, ""handwritten note"": 5, ""herbarium stamp"": 2, ""primary specimen label"": 1, ""printed label"": 3}"	"[""Y0123"", ""Y0144"", ""Y0147"", ""Y0174"", ""Y0180"", ""Y0190"", ""Y0225"", ""Y0235"", ""Y0243"", ""Y0249"", ""Y0254"", ""Y0265"", ""Y0290""]"	13	"[""Y0123"", ""Y0144"", ""Y0147"", ""Y0174"", ""Y0180"", ""Y0190"", ""Y0225"", ""Y0235"", ""Y0243"", ""Y0249"", ""Y0254"", ""Y0265"", ""Y0290""]"	13	tight_union_of_text_children	[0, 0, 701, 1066]	0.16741273921736646	[32, 6, 640, 970]	text	22.491038229615256	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=13
new250	BM000974050	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000974050/05_final_queue/crops/Q0002_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000974050/05_final_queue/final_ocr_queue.tsv	0.044266209654384464	P0003	"{""catalog number"": 1, ""handwritten note"": 1, ""primary specimen label"": 1, ""printed label"": 1}"	"[""Y0116"", ""Y0279"", ""Y0282"", ""Y0293""]"	4	"[""Y0116"", ""Y0279"", ""Y0282"", ""Y0293""]"	4	tight_union_of_text_children	[67, 1359, 995, 1526]	0.026308483290488432	[144, 1383, 918, 1502]	text	8.7717192224341	Q0002	2	main	main; small_text_label_panel; tight_union_of_text_children; gain=4
new250	BM000974050	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000974050/05_final_queue/crops/Q0003_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000974050/05_final_queue/final_ocr_queue.tsv	0.012008568980291345	P0004	"{""barcode label"": 1, ""handwritten note"": 1}"	"[""Y0117"", ""Y0130""]"	2	"[""Y0117"", ""Y0130""]"	2	tight_union_of_text_children	[31, 2088, 317, 2235]	0.006730077120822622	[55, 2112, 293, 2211]	text	4.660657318668109	Q0003	3	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
new250	BM000974050	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000974050/05_final_queue/crops/Q0004_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000974050/05_final_queue/final_ocr_queue.tsv	0.0540314195944016	P0005	"{""handwritten note"": 1}"	"[""Y0175""]"	1	"[""Y0175""]"	1	tight_union_of_text_children	[91, 1495, 615, 1856]	0.03748528991716652	[135, 1525, 571, 1826]	text	2.684229910559945	Q0004	4	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM000974050	oversized_text_panel_shrink_required	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000974050/05_final_queue/crops/Q0005_main_oversized_text_panel_shrink_required.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000974050/05_final_queue/final_ocr_queue.tsv	0.976596686660954	P0002	"{""annotation label"": 1, ""handwritten note"": 6, ""herbarium stamp"": 2, ""primary specimen label"": 3, ""printed label"": 6, ""type specimen label"": 2}"	"[""Y0004"", ""Y0007"", ""Y0010"", ""Y0115"", ""Y0137"", ""Y0152"", ""Y0158"", ""Y0170"", ""Y0181"", ""Y0188"", ""Y0197"", ""Y0205"", ""Y0206"", ""Y0215"", ""Y0230"", ""Y0231"", ""Y0240"", ""Y0257"", ""Y0269"", ""Y0271"", ""Y0288"", ""Y0294""]"	22	"[""Y0004"", ""Y0007"", ""Y0010"", ""Y0115"", ""Y0116"", ""Y0117"", ""Y0123"", ""Y0130"", ""Y0137"", ""Y0144"", ""Y0147"", ""Y0152"", ""Y0158"", ""Y0170"", ""Y0174"", ""Y0175"", ""Y0180"", ""Y0181"", ""Y0188"", ""Y0190"", ""Y0197"", ""Y0205"", ""Y0206"", ""Y0215"", ""Y0225"", ""Y0230"", ""Y0231"", ""Y0235"", ""Y0240"", ""Y0243"", ""Y0249"", ""Y0254"", ""Y0257"", ""Y0265"", ""Y0269"", ""Y0271"", ""Y0279"", ""Y0282"", ""Y0288"", ""Y0290"", ""Y0293"", ""Y0294""]"	42	tight_union_of_text_children	[5, 0, 1500, 2287]	0.8007212225078549	[140, 4, 1491, 2079]	text	9.117186206930855	Q0005	5	main	main; oversized_text_panel_shrink_required; tight_union_of_text_children; gain=22
new250	BM000974050	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000974050/05_final_queue/crops/Q0006_rescue_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000974050/05_final_queue/final_ocr_queue.tsv	0.0018508997429305912	P0006	"{""herbarium stamp"": 1}"	"[""Y0121""]"	1	"[""Y0121""]"	1	tight_union_of_text_children	[29, 2274, 137, 2334]	0.0006169665809768638	[53, 2298, 113, 2334]	text	1.3000798505599453	Q0006	6	rescue	rescue; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM000974225	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000974225/05_final_queue/crops/Q0001_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000974225/05_final_queue/final_ocr_queue.tsv	0.006806297056810404	P0002	"{""primary specimen label"": 1}"	"[""Y0078""]"	1	"[""Y0078""]"	1	tight_union_of_text_children	[122, 761, 348, 871]	0.003021492128678987	[146, 785, 324, 847]	text	2.8858862705599453	Q0001	1	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM000974225	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000974225/05_final_queue/crops/Q0002_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000974225/05_final_queue/final_ocr_queue.tsv	0.06536016427104722	P0003	"{""primary specimen label"": 1}"	"[""Y0103""]"	1	"[""Y0103""]"	1	tight_union_of_text_children	[172, 308, 760, 714]	0.04534428473648186	[221, 342, 711, 680]	text	2.778231120559945	Q0002	2	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM000974225	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000974225/05_final_queue/crops/Q0003_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000974225/05_final_queue/final_ocr_queue.tsv	0.014796440793976729	P0004	"{""handwritten note"": 1}"	"[""Y0191""]"	1	"[""Y0191""]"	1	tight_union_of_text_children	[954, 10, 1412, 128]	0.007321013004791239	[992, 34, 1374, 104]	text	2.715559960559945	Q0003	3	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM000974225	oversized_text_panel_shrink_required	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000974225/05_final_queue/crops/Q0004_main_oversized_text_panel_shrink_required.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000974225/05_final_queue/final_ocr_queue.tsv	1.0	P0001	"{""annotation label"": 1, ""catalog number"": 2, ""handwritten note"": 9, ""herbarium stamp"": 3, ""primary specimen label"": 7, ""printed label"": 7}"	"[""Y0001"", ""Y0010"", ""Y0046"", ""Y0047"", ""Y0061"", ""Y0089"", ""Y0123"", ""Y0126"", ""Y0151"", ""Y0168"", ""Y0169"", ""Y0181"", ""Y0213"", ""Y0214"", ""Y0215"", ""Y0223"", ""Y0230"", ""Y0233"", ""Y0241"", ""Y0242"", ""Y0260"", ""Y0263"", ""Y0264"", ""Y0277"", ""Y0281"", ""Y0285"", ""Y0292"", ""Y0295"", ""Y0299"", ""Y0300""]"	30	"[""Y0001"", ""Y0010"", ""Y0046"", ""Y0047"", ""Y0061"", ""Y0078"", ""Y0089"", ""Y0103"", ""Y0123"", ""Y0126"", ""Y0151"", ""Y0168"", ""Y0169"", ""Y0181"", ""Y0191"", ""Y0213"", ""Y0214"", ""Y0215"", ""Y0223"", ""Y0230"", ""Y0233"", ""Y0241"", ""Y0242"", ""Y0260"", ""Y0263"", ""Y0264"", ""Y0277"", ""Y0281"", ""Y0285"", ""Y0292"", ""Y0295"", ""Y0299"", ""Y0300""]"	33	tight_union_of_text_children	[0, 0, 1500, 2435]	0.8872936344969199	[34, 131, 1468, 2391]	text	13.090274880415539	Q0004	4	main	main; oversized_text_panel_shrink_required; tight_union_of_text_children; gain=30
new250	BM000990388	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000990388/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000990388/05_final_queue/final_ocr_queue.tsv	0.21164225134926754	P0001	"{""annotation label"": 1, ""barcode label"": 1, ""database label"": 1, ""handwritten note"": 9, ""herbarium stamp"": 4, ""printed label"": 6, ""type specimen label"": 1}"	"[""Y0085"", ""Y0087"", ""Y0092"", ""Y0130"", ""Y0134"", ""Y0136"", ""Y0137"", ""Y0138"", ""Y0168"", ""Y0184"", ""Y0219"", ""Y0223"", ""Y0224"", ""Y0235"", ""Y0239"", ""Y0247"", ""Y0250"", ""Y0257"", ""Y0260"", ""Y0262"", ""Y0268"", ""Y0274"", ""Y0280""]"	23	"[""Y0085"", ""Y0087"", ""Y0092"", ""Y0130"", ""Y0134"", ""Y0136"", ""Y0137"", ""Y0138"", ""Y0168"", ""Y0184"", ""Y0219"", ""Y0223"", ""Y0224"", ""Y0235"", ""Y0239"", ""Y0247"", ""Y0250"", ""Y0257"", ""Y0260"", ""Y0262"", ""Y0268"", ""Y0274"", ""Y0280""]"	23	tight_union_of_text_children	[0, 2045, 1500, 2594]	0.18120971472629144	[0, 2095, 1413, 2594]	text	37.075938230347944	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=23
new250	BM000990388	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000990388/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000990388/05_final_queue/final_ocr_queue.tsv	0.04807967103572346	P0002	"{""annotation label"": 2, ""catalog number"": 1, ""handwritten note"": 1, ""type specimen label"": 3}"	"[""Y0153"", ""Y0170"", ""Y0196"", ""Y0210"", ""Y0264"", ""Y0270"", ""Y0283""]"	7	"[""Y0153"", ""Y0170"", ""Y0196"", ""Y0210"", ""Y0264"", ""Y0270"", ""Y0283""]"	7	tight_union_of_text_children	[1232, 293, 1410, 1344]	0.02923413004369057	[1256, 381, 1386, 1256]	text	13.985917121679835	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=7
new250	BM000990388	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000990388/05_final_queue/crops/Q0003_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000990388/05_final_queue/final_ocr_queue.tsv	0.04172089437162683	P0003	"{""handwritten note"": 1}"	"[""Y0036""]"	1	"[""Y0036""]"	1	tight_union_of_text_children	[0, 0, 712, 228]	0.031195065535851964	[57, 0, 652, 204]	text	3.454843030559945	Q0003	3	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM000990388	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000990388/05_final_queue/crops/Q0004_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000990388/05_final_queue/final_ocr_queue.tsv	0.06003598046774608	P0004	"{""handwritten note"": 1}"	"[""Y0111""]"	1	"[""Y0111""]"	1	tight_union_of_text_children	[1036, 1412, 1436, 1996]	0.04171781033153431	[1069, 1461, 1403, 1947]	text	2.793574180559945	Q0004	4	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM000990388	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000990388/05_final_queue/crops/Q0005_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM000990388/05_final_queue/final_ocr_queue.tsv	0.008905165767154973	P0005	"{""handwritten note"": 1}"	"[""Y0114""]"	1	"[""Y0114""]"	1	tight_union_of_text_children	[929, 0, 1244, 110]	0.005812901567720381	[955, 0, 1218, 86]	text	2.782887730559945	Q0005	5	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001039578	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001039578/05_final_queue/crops/Q0001_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001039578/05_final_queue/final_ocr_queue.tsv	0.036347877185250475	P0002	"{""handwritten note"": 1}"	"[""Y0001""]"	1	"[""Y0001""]"	1	tight_union_of_text_children	[93, 2091, 788, 2269]	0.022455707360070517	[151, 2115, 730, 2247]	text	4.859851450559946	Q0001	1	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001039578	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001039578/05_final_queue/crops/Q0002_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001039578/05_final_queue/final_ocr_queue.tsv	0.01230938739532834	P0003	"{""handwritten note"": 1, ""printed label"": 1}"	"[""Y0129"", ""Y0275""]"	2	"[""Y0129"", ""Y0275""]"	2	tight_union_of_text_children	[0, 1178, 285, 1325]	0.007010136624063464	[20, 1202, 261, 1301]	text	4.71727772866811	Q0002	2	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
new250	BM001039578	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001039578/05_final_queue/crops/Q0003_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001039578/05_final_queue/final_ocr_queue.tsv	0.01171970030850595	P0004	"{""database label"": 1, ""handwritten note"": 1}"	"[""Y0147"", ""Y0285""]"	2	"[""Y0147"", ""Y0285""]"	2	tight_union_of_text_children	[641, 0, 918, 144]	0.006661084178052006	[665, 21, 894, 120]	text	4.1573019986681095	Q0003	3	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
new250	BM001039578	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001039578/05_final_queue/crops/Q0004_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001039578/05_final_queue/final_ocr_queue.tsv	0.05451858381078302	P0005	"{""handwritten note"": 1}"	"[""Y0152""]"	1	"[""Y0152""]"	1	tight_union_of_text_children	[954, 138, 1468, 499]	0.0378516233289261	[997, 168, 1425, 469]	text	2.748427510559945	Q0004	4	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001039578	oversized_text_panel_shrink_required	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001039578/05_final_queue/crops/Q0005_main_oversized_text_panel_shrink_required.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001039578/05_final_queue/final_ocr_queue.tsv	0.6259371235492875	P0001	"{""annotation label"": 1, ""catalog number"": 1, ""database label"": 3, ""handwritten note"": 7, ""herbarium stamp"": 4, ""primary specimen label"": 1, ""printed label"": 4, ""type specimen label"": 2}"	"[""Y0075"", ""Y0083"", ""Y0116"", ""Y0153"", ""Y0159"", ""Y0168"", ""Y0175"", ""Y0177"", ""Y0185"", ""Y0186"", ""Y0189"", ""Y0203"", ""Y0204"", ""Y0205"", ""Y0213"", ""Y0221"", ""Y0226"", ""Y0246"", ""Y0253"", ""Y0259"", ""Y0274"", ""Y0280"", ""Y0286"", ""Y0287"", ""Y0292"", ""Y0300""]"	26	"[""Y0001"", ""Y0075"", ""Y0083"", ""Y0116"", ""Y0152"", ""Y0153"", ""Y0159"", ""Y0168"", ""Y0175"", ""Y0177"", ""Y0185"", ""Y0186"", ""Y0189"", ""Y0203"", ""Y0204"", ""Y0205"", ""Y0213"", ""Y0221"", ""Y0226"", ""Y0246"", ""Y0253"", ""Y0259"", ""Y0274"", ""Y0280"", ""Y0286"", ""Y0287"", ""Y0292"", ""Y0300""]"	28	tight_union_of_text_children	[449, 242, 1500, 2269]	0.4943746143675628	[541, 424, 1465, 2245]	text	9.071657162586988	Q0005	5	main	main; oversized_text_panel_shrink_required; tight_union_of_text_children; gain=26
new250	BM001039578	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001039578/05_final_queue/crops/Q0006_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001039578/05_final_queue/final_ocr_queue.tsv	0.011248714558542677	P0006	"{""handwritten note"": 1}"	"[""Y0228""]"	1	"[""Y0228""]"	1	tight_union_of_text_children	[0, 0, 403, 95]	0.007172616424269134	[8, 3, 367, 71]	text	2.659847710559945	Q0006	6	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001039578	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001039578/05_final_queue/crops/Q0007_rescue_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001039578/05_final_queue/final_ocr_queue.tsv	0.03892199206698986	P0008	"{""herbarium stamp"": 1}"	[]	0	"[""Y0159""]"	1	tight_union_of_text_children	[263, 1736, 632, 2095]	0.0269701777581901	[294, 1766, 601, 2065]	text	1.2904468205599453	Q0007	7	rescue	rescue; isolated_text_label_panel; tight_union_of_text_children; gain=0
new250	BM001039578	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001039578/05_final_queue/crops/Q0008_rescue_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001039578/05_final_queue/final_ocr_queue.tsv	0.02460408403114441	P0009	"{""herbarium stamp"": 1}"	"[""Y0164""]"	1	"[""Y0164""]"	1	tight_union_of_text_children	[55, 1705, 267, 2100]	0.015853092404877332	[79, 1738, 243, 2067]	text	1.2812169605599453	Q0008	8	rescue	rescue; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001039580	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001039580/05_final_queue/crops/Q0001_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001039580/05_final_queue/final_ocr_queue.tsv	0.014482738613286916	P0002	"{""handwritten note"": 1}"	"[""Y0103""]"	1	"[""Y0103""]"	1	tight_union_of_text_children	[1042, 0, 1500, 109]	0.008244850594720047	[1083, 15, 1489, 85]	text	2.714403910559945	Q0001	1	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001039580	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001039580/05_final_queue/crops/Q0002_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001039580/05_final_queue/final_ocr_queue.tsv	0.050525964606904554	P0003	"{""handwritten note"": 1}"	"[""Y0132""]"	1	"[""Y0132""]"	1	tight_union_of_text_children	[1132, 103, 1355, 884]	0.03305047867711053	[1156, 168, 1331, 819]	text	2.6689284105599453	Q0002	2	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001039580	oversized_text_panel_shrink_required	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001039580/05_final_queue/crops/Q0003_main_oversized_text_panel_shrink_required.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001039580/05_final_queue/final_ocr_queue.tsv	0.6658311575282855	P0001	"{""catalog number"": 2, ""database label"": 1, ""handwritten note"": 4, ""herbarium stamp"": 2, ""primary specimen label"": 1, ""printed label"": 6, ""type specimen label"": 2}"	"[""Y0026"", ""Y0064"", ""Y0065"", ""Y0121"", ""Y0122"", ""Y0137"", ""Y0149"", ""Y0157"", ""Y0161"", ""Y0165"", ""Y0167"", ""Y0185"", ""Y0191"", ""Y0192"", ""Y0194"", ""Y0200"", ""Y0202"", ""Y0206"", ""Y0208""]"	19	"[""Y0026"", ""Y0064"", ""Y0065"", ""Y0121"", ""Y0122"", ""Y0137"", ""Y0149"", ""Y0157"", ""Y0161"", ""Y0165"", ""Y0167"", ""Y0185"", ""Y0191"", ""Y0192"", ""Y0194"", ""Y0200"", ""Y0202"", ""Y0206"", ""Y0208""]"	19	tight_union_of_text_children	[0, 726, 1460, 2298]	0.5420362634174645	[16, 868, 1329, 2291]	text	7.743286312291611	Q0003	3	main	main; oversized_text_panel_shrink_required; tight_union_of_text_children; gain=19
new250	BM001039580	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001039580/05_final_queue/crops/Q0004_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001039580/05_final_queue/final_ocr_queue.tsv	0.016181607194662023	P0004	"{""handwritten note"": 1}"	"[""Y0182""]"	1	"[""Y0182""]"	1	tight_union_of_text_children	[125, 0, 459, 167]	0.009597331012474616	[153, 24, 431, 143]	text	2.635269490559945	Q0004	4	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001044551	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001044551/05_final_queue/crops/Q0001_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001044551/05_final_queue/final_ocr_queue.tsv	0.16047376543209876	P0001	"{""annotation label"": 1, ""handwritten note"": 2, ""herbarium stamp"": 1, ""printed label"": 1}"	"[""Y0112"", ""Y0183"", ""Y0213"", ""Y0228"", ""Y0248""]"	5	"[""Y0112"", ""Y0183"", ""Y0213"", ""Y0228"", ""Y0248""]"	5	tight_union_of_text_children	[0, 1799, 842, 2540]	0.1212417695473251	[2, 1861, 766, 2478]	text	9.218425779228056	Q0001	1	main	main; small_text_label_panel; tight_union_of_text_children; gain=5
new250	BM001044551	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001044551/05_final_queue/crops/Q0002_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001044551/05_final_queue/final_ocr_queue.tsv	0.020833076131687243	P0003	"{""annotation label"": 1, ""handwritten note"": 2}"	"[""Y0117"", ""Y0216"", ""Y0237""]"	3	"[""Y0117"", ""Y0216"", ""Y0237""]"	3	tight_union_of_text_children	[377, 2485, 1134, 2592]	0.013470421810699589	[440, 2509, 1071, 2592]	text	6.85083218111989	Q0002	2	main	main; small_text_label_panel; tight_union_of_text_children; gain=3
new250	BM001044551	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001044551/05_final_queue/crops/Q0003_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001044551/05_final_queue/final_ocr_queue.tsv	0.008940329218106996	P0005	"{""handwritten note"": 1}"	"[""Y0100""]"	1	"[""Y0100""]"	1	tight_union_of_text_children	[1097, 0, 1413, 110]	0.005839506172839506	[1123, 0, 1387, 86]	text	2.789535250559945	Q0003	3	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001044551	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001044551/05_final_queue/crops/Q0004_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001044551/05_final_queue/final_ocr_queue.tsv	0.04598533950617284	P0002	"{""catalog number"": 1, ""handwritten note"": 1, ""type specimen label"": 1}"	"[""Y0138"", ""Y0221"", ""Y0238""]"	3	"[""Y0138"", ""Y0221"", ""Y0238""]"	3	tight_union_of_text_children	[0, 1672, 977, 1855]	0.03	[27, 1696, 891, 1831]	text	6.89505576111989	Q0004	4	main	main; small_text_label_panel; tight_union_of_text_children; gain=3
new250	BM001044551	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001044551/05_final_queue/crops/Q0005_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001044551/05_final_queue/final_ocr_queue.tsv	0.012679012345679013	P0006	"{""handwritten note"": 1}"	"[""Y0139""]"	1	"[""Y0139""]"	1	tight_union_of_text_children	[769, 1842, 1081, 2000]	0.0073559670781893	[795, 1866, 1055, 1976]	text	2.6988847305599455	Q0005	5	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
